event_id,target,lepton_pt,lepton_eta,lepton_phi,mem_pt,mem_phi,jet1_pt,jet1_eta,jet1_phi,jet1_btag,jet2_pt,jet2_eta,jet2_phi,jet2_btag,jet3_pt,jet3_eta,jet3_phi,jet3_btag,jet4_pt,jet4_eta,jet4_phi,jet4_btag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb
1000436 , 0 , 45.9532 , -0.256824 , 0.784447 , 199.91 , 1.70837 , 104.718 , 1.0785 , 2.7538 , 0 , 69.7067 , -0.67716 , -0.971518 , 1.00001 , 74.935 , 0.0281418 , -0.29649 , 0 , 165.939 , -0.306959 , -1.62756 , 1.99994 , 191.657 , 299.637 , 80.7133 , 377.078 , 81.2392 , 464.909 , 749.477
1000437 , 1 , 47.8737 , 1.68868 , 3.11615 , 32.4085 , -2.80438 , 22.7534 , -0.0870528 , 2.39551 , 2 , 145.274 , 0.909832 , 0.465275 , 1.99994 , 32.6516 , 0.219045 , -0.781356 , 0 , 34.0688 , 1.55534 , -2.50346 , 0 , 71.3472 , 183.035 , 79.1761 , 113.774 , 112.609 , 278.835 , 381.41
1000438 , 0 , 19.3551 , 1.12878 , 1.69063 , 98.2737 , -1.22914 , 86.1555 , 1.8027 , 0.464014 , 0 , 65.4574 , 2.50141 , -2.04862 , 0 , 70.2114 , -0.72616 , -3.00141 , 0 , 123.663 , 0.233771 , 1.81055 , 1.99994 , 77.7004 , 185.202 , 86.199 , 185.497 , 74.4571 , 337.889 , 477.938
1000439 , 1 , 41.723 , 1.44503 , 2.03299 , 120.88 , 2.55649 , 101.373 , 0.580815 , -2.17472 , 1 , 102.994 , 1.12856 , -0.768495 , 0 , 75.5139 , -1.11254 , 0.765469 , 1.00001 , 66.8152 , 0.624607 , -0.109438 , 0 , 85.8009 , 178.446 , 80.1582 , 546.71 , 224.386 , 669.747 , 832.484
1000440 , 0 , 73.3646 , -0.491154 , -2.29601 , 32.8991 , -1.20868 , 108.435 , -2.06225 , -0.306439 , 0 , 199.217 , 1.13098 , 2.03544 , 0 , 147.826 , 1.74233 , -1.73517 , 0 , 90.9328 , 0.796441 , -1.1895 , 0 , 110.668 , 179.523 , 81.4001 , 229.474 , 40.9617 , 302.643 , 514.8
1000441 , 0 , 52.4947 , -0.0656995 , -0.450267 , 5.03129 , 2.24121 , 85.8428 , 1.10037 , 1.83783 , 0 , 51.5386 , 0.473385 , 0.614271 , 2.00002 , 19.621 , 0.233798 , -2.69678 , 0 , 106.17 , 0.861389 , -2.10539 , 2.00002 , 73.1775 , 183.798 , 74.1782 , 116.009 , 142.692 , 270.712 , 365.786
1000442 , 1 , 60.0556 , -1.28458 , 2.55535 , 21.4755 , -0.149971 , 93.5809 , 2.29061 , -2.66213 , 0 , 90.4516 , -0.396615 , -1.41797 , 2 , 117.022 , -0.793326 , 0.0508104 , 0 , 77.6022 , -0.879053 , 1.56653 , 2.00002 , 73.1107 , 177.033 , 79.5214 , 141.824 , 170.794 , 292.922 , 400.09
1000443 , 1 , 48.0222 , -0.535596 , 2.75448 , 50.6507 , -0.907031 , 78.9052 , 0.246966 , -0.329261 , 1.99994 , 54.1521 , 0.152728 , -2.25281 , 0 , 39.7764 , 0.854988 , 2.239 , 0 , 57.8341 , 0.750509 , 0.876006 , 2.00002 , 77.2738 , 172.395 , 94.5875 , 178.635 , 85.3452 , 246.224 , 380.26
1000444 , 1 , 28.5004 , 0.390399 , -1.48361 , 64.7777 , 2.16307 , 29.8397 , -2.45474 , 2.20725 , 0 , 131.156 , 0.281654 , 0.24881 , 0 , 38.591 , 0.945131 , -2.61341 , 0 , 82.5023 , 0.0437161 , -2.55661 , 1.99994 , 148.826 , 196.787 , 82.6952 , 143.786 , 86.8221 , 309.626 , 404.223
1000445 , 0 , 67.7665 , -1.18869 , -1.49071 , 72.5532 , -1.98482 , 17.388 , -0.0241812 , 2.24053 , 0 , 99.808 , -1.42496 , 1.41108 , 0.999969 , 38.6998 , -1.7636 , -0.3178 , 0 , 28.2999 , -0.871051 , 1.94541 , 2.00002 , 75.2014 , 142.982 , 77.1954 , 148.586 , 41.6951 , 310.724 , 370.358
1000446 , 0 , 30.0088 , 1.23878 , -1.19271 , 271.499 , -2.05464 , 18.4962 , -0.608544 , 0.919819 , 0 , 195.502 , 0.389493 , 1.54291 , 0 , 170.705 , 0.617927 , 0.927235 , 1.00001 , 80.063 , 0.422621 , -1.41765 , 2.00002 , 72.7376 , 160.948 , 77.6107 , 215.539 , 202.312 , 581.641 , 865.219
1000447 , 0 , 38.7845 , -2.15116 , -1.90126 , 70.2658 , -2.82073 , 118.519 , -1.15971 , 1.07399 , 0 , 61.4334 , -0.531146 , 2.46365 , 2.00002 , 117.331 , -0.83548 , -0.935306 , 2.00002 , 36.6019 , -0.17335 , 1.91232 , 0 , 83.5927 , 153.154 , 84.4401 , 205.268 , 166.296 , 350.673 , 474.095
1000448 , 0 , 25.9691 , -0.788842 , 1.68961 , 115.052 , 0.0327975 , 92.0055 , 0.1659 , 2.00912 , 0 , 93.5535 , -0.89701 , -0.94181 , 0.999969 , 40.6224 , -0.565557 , 2.91911 , 0 , 70.2013 , 0.391709 , -2.66928 , 2.00002 , 73.2969 , 150.418 , 80.5163 , 156.311 , 163.342 , 338.064 , 467.122
1000449 , 0 , 23.2286 , 2.14595 , 0.995189 , 53.1753 , 3.10489 , 47.9023 , 1.54735 , -0.763087 , 2.00002 , 30.1256 , 1.35988 , -2.53014 , 0 , 35.2659 , 2.19996 , -1.71713 , 0 , 88.612 , 1.36165 , 1.13138 , 1.99994 , 40.9429 , 160.294 , 85.0893 , 145.134 , 106.389 , 224.85 , 312.265
1000450 , 1 , 37.7288 , 0.522411 , -3.10638 , 58.3136 , 1.42095 , 129.399 , -1.12732 , -0.394427 , 0 , 76.2412 , 0.899375 , 1.19767 , 0 , 93.0413 , 1.35827 , -2.54984 , 2.00002 , 89.4354 , 0.195854 , -2.07199 , 2 , 65.5895 , 211.759 , 81.9713 , 207.053 , 116.352 , 324.726 , 438.887
1000451 , 1 , 59.9861 , 0.471342 , 2.92306 , 101.711 , 1.98027 , 79.7179 , 0.0822317 , -1.28088 , 0 , 56.3487 , -0.214643 , -2.52544 , 0 , 38.9078 , 0.468833 , 0.772052 , 2 , 112.429 , 2.62914 , -0.170367 , 0 , 78.6593 , 160.611 , 77.4062 , 109.744 , 60.3087 , 222.436 , 370.118
1000452 , 0 , 27.823 , -0.515069 , 0.33723 , 111.219 , 2.04479 , 74.3812 , -0.787976 , -2.86232 , 1.00001 , 19.4699 , -0.749299 , 2.38868 , 0 , 72.1207 , -1.14875 , -0.188621 , 0 , 98.579 , -0.997148 , -1.17097 , 1.00001 , 74.8801 , 168.727 , 81.3753 , 255.923 , 129.416 , 310.911 , 418.237
1000453 , 0 , 44.7328 , 1.12211 , -0.832243 , 57.0204 , 1.08002 , 79.1813 , -1.76146 , 2.09435 , 0 , 118.183 , -0.879713 , -2.98513 , 0 , 110.477 , 0.290992 , 0.296526 , 1.99994 , 42.7446 , -0.438377 , -2.15661 , 0 , 68.1401 , 157.193 , 82.9178 , 153.594 , 184.54 , 388.953 , 601.408
1000454 , 0 , 99.9385 , -0.272083 , 0.0290339 , 85.3753 , 0.419317 , 139.993 , -0.109852 , -2.20957 , 2.00002 , 101.099 , -0.161448 , 1.09382 , 1.00001 , 28.107 , -0.866171 , -2.43418 , 0 , 127.4 , 0.133482 , 3.07889 , 0 , 75.516 , 159.024 , 82.418 , 171.081 , 224.965 , 431.704 , 582.276
1000455 , 1 , 22.4563 , -0.155558 , -0.272384 , 112.412 , -1.31675 , 66.6949 , 0.0770624 , -2.69786 , 0 , 43.5107 , 1.52382 , 0.444878 , 0 , 45.6246 , -1.17884 , 0.307833 , 0 , 51.9644 , -0.2561 , 1.15312 , 2 , 65.2729 , 111.9 , 81.5312 , 176.452 , 80.4158 , 272.228 , 419.623
1000456 , 0 , 46.4916 , -0.0036017 , -3.12033 , 76.7208 , -1.03427 , 56.3083 , 1.02952 , 2.73167 , 0 , 73.8385 , -0.873919 , 2.80259 , 1.99994 , 45.2033 , 2.6121 , 1.23646 , 0 , 116.114 , 0.998181 , 0.386 , 2.00002 , 74.1071 , 181.058 , 102.535 , 186.696 , 249.625 , 398.666 , 473.542
1000457 , 1 , 16.6199 , 1.83362 , -2.69222 , 30.4983 , 2.19041 , 26.1169 , -0.462128 , -1.23938 , 2.00002 , 108.698 , 0.801271 , 1.72613 , 2.00002 , 141.888 , 0.398948 , -1.35362 , 0 , 15.1776 , 1.51561 , 1.07276 , 0 , 99.3046 , 130.536 , 80.267 , 156.348 , 123.039 , 317.105 , 403.196
1000458 , 0 , 56.15 , 1.20336 , 0.791917 , 39.6167 , -0.801216 , 24.9629 , 0.161984 , -1.00893 , 0 , 81.1226 , -0.0999813 , 1.60201 , 1.00001 , 45.0008 , 0.743157 , 2.32225 , 0 , 87.0327 , 0.192926 , -1.86556 , 1.99994 , 69.4739 , 134.479 , 82.7888 , 178.073 , 155.83 , 287.912 , 361.718
1000459 , 0 , 15.6885 , -0.39408 , -1.36189 , 49.0347 , 0.372801 , 52.0828 , 1.61889 , 1.79464 , 0 , 61.4461 , 0.276896 , -1.04677 , 2.00002 , 70.5831 , -0.372465 , -2.58605 , 0 , 42.0417 , 0.687312 , 2.97007 , 0 , 71.0393 , 170.519 , 81.3025 , 224.508 , 75.5773 , 328.042 , 495.055
1000460 , 1 , 41.2286 , -1.33982 , -2.2356 , 62.7277 , 1.02956 , 18.73 , 0.518999 , -2.14254 , 2 , 136.298 , -0.877109 , -0.326246 , 1.99994 , 95.3491 , -0.669119 , 2.69141 , 0 , 44.3455 , 0.388353 , -2.9485 , 0 , 88.0141 , 117.71 , 103.153 , 199.344 , 104.823 , 356.8 , 479.092
1000461 , 1 , 78.2664 , -0.284522 , 3.03459 , 63.4546 , -2.68889 , 114.572 , -0.377865 , 2.27167 , 0 , 41.1273 , -0.12507 , 1.07667 , 2 , 187.147 , 1.63378 , -0.0133957 , 0 , 74.8478 , 0.445364 , -2.645 , 0 , 82.285 , 123.182 , 75.458 , 173.844 , 92.4056 , 302.032 , 390.396
1000462 , 1 , 38.2485 , -0.568436 , 2.58471 , 60.4611 , 0.0556058 , 97.002 , 0.372534 , 1.82063 , 0 , 42.386 , 0.539778 , 0.82076 , 0 , 307.513 , -1.41433 , -1.76822 , 0 , 130.097 , -0.565879 , 0.631266 , 2.00002 , 63.6781 , 199.329 , 91.2532 , 195.067 , 195.134 , 313.042 , 422.305
1000463 , 1 , 24.6436 , -1.13025 , 2.77419 , 32.6429 , -0.467311 , 20.0161 , -1.78475 , -0.916273 , 0 , 112.43 , -0.0406452 , 0.777338 , 1.99994 , 105.915 , -1.38366 , 3.12776 , 0 , 30.1282 , -0.363727 , -3.02676 , 2 , 87.2318 , 122.346 , 82.7887 , 161.044 , 102.344 , 329.614 , 409.774
1000464 , 0 , 48.2658 , -0.00424388 , -1.69622 , 30.8039 , 1.37264 , 34.9484 , -2.0525 , 2.01797 , 0 , 66.534 , -1.48716 , -2.00203 , 2.00002 , 130.057 , -0.00826915 , 0.411507 , 1.99994 , 58.9779 , -0.749269 , 3.05517 , 0 , 79.2889 , 156.849 , 81.3749 , 163.718 , 214.349 , 388.83 , 479.337
1000465 , 1 , 55.6241 , 1.67733 , 3.044 , 17.9986 , -2.55201 , 22.3889 , 0.768282 , -2.9551 , 1 , 94.1553 , 1.26048 , 0.495822 , 0 , 51.1705 , -0.0154905 , 0.355193 , 0 , 105.637 , 1.2291 , -2.41932 , 0 , 93.0757 , 147.089 , 79.9457 , 110.368 , 38.2885 , 178.194 , 326.148
1000466 , 1 , 54.6263 , -0.882204 , -2.39506 , 18.0337 , 0.415203 , 76.6354 , -1.68496 , -0.497565 , 0 , 84.7803 , -2.93093 , 2.05327 , 0 , 77.4897 , -1.20477 , -1.46926 , 0 , 91.1535 , -0.30497 , 1.79859 , 2 , 83.2094 , 108.833 , 82.0201 , 176.56 , 102.835 , 300.077 , 414.207
1000467 , 0 , 45.1829 , 0.535486 , -2.19546 , 34.8752 , 1.2866 , 76.7578 , 0.424052 , 0.229571 , 1.99994 , 26.5541 , 0.884483 , -1.43869 , 0 , 51.4225 , 1.60379 , -2.68788 , 0 , 50.643 , 1.34255 , 1.82165 , 2.00002 , 54.4944 , 159.793 , 81.0163 , 127.256 , 111.629 , 240.005 , 320.76
1000468 , 0 , 57.6667 , -0.518116 , 1.16924 , 43.9678 , 0.450759 , 205.286 , -0.327708 , 3.02695 , 1.99994 , 90.5097 , 0.0900043 , -2.18331 , 0 , 136.37 , 0.0372818 , -0.47552 , 2.00002 , 76.1893 , 2.81759 , -0.147212 , 0 , 295.672 , 478.785 , 82.1218 , 273.492 , 297.541 , 820.367 , 1087.59
1000469 , 0 , 17.963 , 0.560412 , -0.485427 , 66.5419 , -2.21064 , 20.9162 , 2.83548 , -1.43653 , 0 , 40.8123 , -1.30517 , -0.275389 , 0 , 174.004 , -0.955172 , 1.94143 , 1.99994 , 83.7431 , -0.626494 , -1.12377 , 2.00002 , 215.361 , 315.099 , 80.9535 , 242.526 , 229.874 , 578.194 , 695.39
1000470 , 1 , 48.2702 , -0.10976 , -1.20461 , 72.3831 , 2.83159 , 38.0371 , -0.118985 , 1.49217 , 0 , 114.11 , 0.208819 , 2.37605 , 2.00002 , 153.378 , 0.979843 , 2.07017 , 0 , 286.865 , 0.536709 , -0.90546 , 1.99994 , 93.5468 , 149.344 , 114.391 , 312.748 , 340.526 , 621.86 , 760.307
1000471 , 0 , 39.1381 , 0.657596 , -1.55223 , 20.4619 , -1.39078 , 96.3159 , 0.266034 , -3.03786 , 1.99994 , 36.7607 , -0.152266 , 2.19832 , 0 , 28.2663 , -0.339889 , 0.63124 , 0 , 53.8174 , 0.0688487 , 0.0717426 , 2.00002 , 68.0834 , 145.413 , 80.7849 , 136.151 , 142.201 , 259.215 , 360.316
1000472 , 0 , 60.946 , -0.0314528 , 1.55144 , 38.3948 , -0.210701 , 50.8464 , 2.12421 , 2.3945 , 0 , 42.8581 , 1.023 , -2.47337 , 2 , 98.8795 , -0.255357 , -1.49633 , 1.99994 , 61.642 , 0.106463 , 0.680135 , 0 , 87.4364 , 122.025 , 82.2706 , 181.989 , 104.332 , 292.496 , 445.868
1000473 , 1 , 16.2284 , -1.11278 , -2.41804 , 80.6594 , 2.49326 , 105.955 , -1.02587 , 0.317563 , 0 , 275.685 , 0.833487 , -2.57782 , 0.999969 , 147.953 , 0.545745 , 0.582499 , 0 , 194.122 , -1.88717 , -0.289921 , 0 , 100.949 , 220.806 , 80.6268 , 831.299 , 214.892 , 900.45 , 1239.57
1000474 , 1 , 41.6738 , -0.142603 , 2.79631 , 93.1831 , -2.62891 , 33.791 , -2.10301 , -1.75036 , 0 , 51.0222 , -1.50731 , 2.18977 , 2.00002 , 151.619 , -1.36282 , -0.809919 , 1.99994 , 142.755 , 0.523224 , 1.2879 , 0 , 249.641 , 354.464 , 80.7372 , 280.839 , 164.21 , 563.063 , 713.306
1000475 , 1 , 44.7488 , -0.214484 , -1.81386 , 16.1543 , -2.15739 , 70.444 , -0.786992 , -0.0728803 , 0 , 50.8891 , 1.32103 , 3.08508 , 0 , 93.5006 , -0.445185 , 0.559316 , 2.00002 , 93.821 , 0.251447 , 2.9856 , 1.99994 , 172.518 , 263.185 , 79.835 , 155.085 , 178.776 , 357.497 , 491.096
1000476 , 1 , 23.7224 , 0.666113 , 2.82018 , 76.9351 , -0.796959 , 146.786 , -0.513564 , 3.02203 , 0 , 92.3353 , 0.0119428 , 0.117902 , 2.00002 , 75.6658 , -0.882329 , 1.61001 , 2.00002 , 105.473 , -0.697143 , -0.166558 , 0 , 104.762 , 236.834 , 80.9218 , 148.783 , 135.094 , 418.638 , 581.014
1000477 , 1 , 40.9023 , 0.37091 , 0.478199 , 105.81 , -0.484387 , 135.969 , -0.857334 , -3.11585 , 1.99994 , 54.4191 , -0.748992 , 1.70536 , 2.00002 , 46.0248 , -1.47679 , 0.165705 , 0 , 17.051 , -1.22949 , -2.25108 , 0 , 50.272 , 178.195 , 81.5073 , 240.076 , 109.517 , 476.193 , 564.7
1000478 , 1 , 22.2286 , -0.956157 , 1.63858 , 22.4615 , -2.94118 , 67.5481 , 0.109067 , 0.473256 , 0 , 62.261 , -0.767735 , -0.249709 , 2.00002 , 75.5254 , 0.953609 , -2.73432 , 0 , 37.9033 , -0.127166 , 2.93013 , 0 , 71.0735 , 149.594 , 79.2462 , 176.447 , 26.2423 , 269.181 , 341.502
1000479 , 1 , 43.0717 , 2.07499 , 3.01225 , 36.236 , -1.85092 , 68.1061 , 1.42892 , -1.41171 , 1.99994 , 35.6738 , -0.146572 , -0.285241 , 1 , 62.803 , 1.83534 , 2.03175 , 0 , 71.0717 , 1.56473 , 0.939839 , 0 , 70.9838 , 188.682 , 79.5998 , 129.244 , 100.702 , 300.119 , 388.784
1000480 , 1 , 53.4127 , -0.0472893 , -1.67502 , 44.518 , 1.19236 , 24.601 , -2.4379 , -0.941964 , 0 , 40.8736 , -1.43845 , -0.410778 , 2 , 106.202 , 0.909438 , 0.365778 , 2.00002 , 174.355 , -1.52282 , 2.99974 , 0 , 131.147 , 206.221 , 98.319 , 196.232 , 181.414 , 626.741 , 710.898
1000481 , 1 , 79.3248 , -0.203391 , 1.75253 , 58.056 , 0.597457 , 25.8388 , 1.56116 , -0.66774 , 0 , 31.6762 , 0.755891 , 2.43806 , 2 , 25.1289 , 0.515699 , -1.40167 , 0 , 76.7098 , 1.06092 , -2.29608 , 1.99994 , 35.4259 , 90.9281 , 82.4199 , 136.4 , 70.6887 , 307.781 , 394.419
1000482 , 1 , 87.2085 , -0.392995 , -0.997921 , 61.2894 , -0.2081 , 48.7682 , 0.0997753 , 2.01913 , 0 , 92.5738 , 0.738176 , 2.95362 , 1.99994 , 42.5777 , 0.69101 , -0.0073034 , 0 , 38.0128 , -1.32543 , 2.61802 , 0 , 81.5187 , 170.149 , 79.3729 , 127.359 , 88.5012 , 300.329 , 398.852
1000483 , 1 , 49.56 , 1.09958 , 3.10489 , 23.5216 , -0.263097 , 39.1802 , 2.40513 , -2.8278 , 0 , 113.55 , 1.45938 , -2.31953 , 0 , 61.3824 , -1.47374 , 0.149622 , 0 , 114.755 , 1.56506 , 1.02418 , 1.99994 , 78.3268 , 140.853 , 82.4795 , 189.807 , 107.905 , 424.018 , 528.393
1000484 , 0 , 27.2755 , -0.929591 , 0.0752656 , 72.414 , -0.557584 , 21.199 , -1.60723 , 2.76875 , 0 , 49.0706 , 0.378157 , 1.87668 , 2.00002 , 83.1055 , -1.25726 , -1.02237 , 0 , 73.2607 , -0.597817 , 2.76004 , 2.00002 , 80.1143 , 175.263 , 82.0259 , 161.568 , 81.2584 , 278.789 , 437.721
1000485 , 1 , 32.2575 , 0.567888 , 0.488429 , 126.896 , 0.96009 , 133.837 , 0.466658 , -1.9861 , 1.99994 , 42.7406 , -1.06618 , -1.03099 , 0 , 26.8573 , 2.20722 , 2.43631 , 0 , 40.3614 , 0.213294 , 1.89546 , 2.00002 , 168.534 , 219.185 , 79.0054 , 313.439 , 132.714 , 378.305 , 562.443
1000486 , 1 , 43.3606 , -1.45313 , 2.86964 , 20.4267 , 0.523012 , 88.0754 , -1.09207 , -1.34265 , 1.00001 , 40.0655 , -0.801128 , -3.02586 , 0 , 69.7878 , -1.07392 , 1.90358 , 0 , 99.9357 , -0.534027 , -0.21939 , 1.99994 , 81.4896 , 200.77 , 81.7875 , 172.89 , 115.749 , 330.767 , 410.254
1000487 , 1 , 171.072 , -0.578224 , -1.25604 , 36.1269 , 0.294321 , 46.4262 , -0.481674 , 1.73623 , 0 , 33.0006 , -1.36015 , -1.85195 , 0 , 135.574 , -0.0886557 , -3.12234 , 0 , 80.1605 , 1.23903 , 1.77688 , 1.00001 , 87.1842 , 134.11 , 108.048 , 360.164 , 101.2 , 406.434 , 471.162
1000488 , 0 , 35.7418 , 0.530841 , 0.025958 , 83.0918 , 1.38672 , 147.293 , -1.13037 , 1.56875 , 0 , 156.7 , 0.432095 , -1.75184 , 0 , 64.2896 , 0.445204 , -0.921735 , 2.00002 , 46.5116 , 1.59906 , -2.45438 , 0 , 116.25 , 182.612 , 77.416 , 131.645 , 94.9919 , 252.303 , 472.656
1000489 , 0 , 122.763 , 0.433045 , -0.0412642 , 74.4988 , 0.812996 , 74.8475 , -0.415209 , -1.05966 , 1.99994 , 119.648 , -0.541451 , -2.79172 , 0 , 60.6392 , 0.677807 , 2.74336 , 2 , 30.2469 , -1.33315 , 1.92789 , 0 , 90.8276 , 186.744 , 80.2279 , 197.752 , 147.257 , 313.248 , 574.644
1000490 , 0 , 37.6335 , 0.0680052 , -0.508726 , 96.6118 , -1.57317 , 63.1043 , 1.46191 , -2.91694 , 0 , 66.984 , 0.350221 , 2.68738 , 0 , 35.172 , 0.744804 , -0.521991 , 2.00002 , 161.756 , 0.109792 , 1.13114 , 0 , 84.537 , 160.622 , 81.0096 , 97.0776 , 44.2564 , 209.163 , 314.918
1000491 , 1 , 26.7947 , 1.05458 , 1.74421 , 31.7451 , -2.72446 , 39.8718 , 0.0964892 , 3.02954 , 0 , 68.7448 , 1.0925 , -0.697367 , 0 , 58.082 , 0.236279 , 0.833449 , 2 , 72.8073 , 0.732304 , -1.80236 , 0 , 80.6515 , 168.92 , 80.6107 , 117.693 , 60.7023 , 235.849 , 295.49
1000492 , 1 , 17.6773 , -1.78665 , 1.99988 , 112.717 , -2.78573 , 31.2417 , 0.186231 , 1.27775 , 0 , 22.5673 , -1.15696 , 0.699845 , 0 , 95.2444 , -0.307889 , 0.671111 , 1.99994 , 57.0092 , -0.323285 , -0.869152 , 2.00002 , 89.5831 , 159.747 , 77.946 , 186.456 , 96.6435 , 300.879 , 426.859
1000493 , 1 , 106.873 , -0.936255 , 1.35638 , 20.5058 , 0.173952 , 58.5346 , -0.339963 , -1.03799 , 0 , 26.5498 , -1.4318 , -1.82106 , 0 , 29.3752 , -0.489843 , 0.93108 , 1.00001 , 90.89 , 0.0970035 , -2.61965 , 1.99994 , 55.7163 , 143.701 , 77.9171 , 94.7774 , 104.027 , 278.039 , 377.233
1000494 , 1 , 42.1901 , -1.53397 , 1.07977 , 82.0144 , -0.472504 , 42.0749 , -1.79639 , 0.0899525 , 0 , 53.7377 , -2.35835 , 2.31236 , 0 , 99.9891 , -2.03684 , -2.90653 , 0 , 30.753 , -2.44313 , -0.903702 , 0 , 78.5237 , 155.771 , 81.9214 , 128.845 , 11.7998 , 176.482 , 297.923
1000495 , 0 , 45.339 , -1.82212 , -1.53239 , 21.3343 , -1.45791 , 82.2234 , -0.568776 , 1.91096 , 0 , 56.7827 , -0.594667 , -2.17337 , 2 , 35.5895 , -0.37544 , -0.628919 , 2.00002 , 54.4824 , 0.337061 , 1.41567 , 0 , 74.3159 , 175.47 , 81.2394 , 121.685 , 64.5789 , 239.36 , 392.847
1000496 , 1 , 60.982 , -0.742555 , 0.962556 , 123.59 , -0.579413 , 97.7666 , -0.156636 , 2.72582 , 0 , 57.8507 , 0.660141 , 1.33911 , 0.999969 , 25.26 , 0.686128 , 2.8288 , 0 , 82.7656 , 0.01026 , -1.9744 , 2.00002 , 44.6029 , 155.059 , 112.512 , 245.64 , 149.21 , 353.412 , 487.621
1000497 , 1 , 65.9157 , 0.499461 , -0.394848 , 65.077 , -2.71383 , 78.0941 , -1.22967 , 1.6769 , 1.99994 , 32.7567 , 0.460727 , 0.601163 , 0 , 32.2059 , -0.344753 , -2.664 , 2 , 41.2371 , 0.230683 , -1.93843 , 0 , 72.9562 , 180.456 , 118.309 , 159.061 , 94.8078 , 311.376 , 395.957
1000498 , 1 , 62.0669 , 1.04705 , -2.91391 , 65.1465 , -1.68517 , 90.8815 , 0.374096 , 1.49927 , 0 , 71.0032 , 1.20079 , 0.167389 , 2.00002 , 31.4057 , 0.0537152 , -0.861306 , 0 , 44.0663 , 1.64479 , -1.73276 , 0 , 70.8678 , 143.949 , 78.0229 , 128.563 , 116.145 , 260.133 , 344.771
1000499 , 0 , 84.5656 , -1.63646 , -0.378218 , 13.5966 , 0.0267738 , 83.6584 , -1.3117 , -2.09285 , 2 , 112.779 , 1.40251 , -0.289924 , 0 , 115.747 , -0.942904 , 2.55659 , 0 , 92.2908 , -0.424651 , 1.99747 , 0 , 78.8989 , 169.089 , 82.3477 , 171.469 , 48.8895 , 275.998 , 480.37
1000500 , 0 , 104.565 , 0.626196 , -1.06241 , 21.3774 , 2.84837 , 80.42 , -0.120983 , 2.07659 , 0 , 42.863 , -0.771432 , 1.08484 , 0 , 77.2051 , 1.02633 , -2.61158 , 0.999969 , 66.6874 , 0.320112 , 0.141112 , 2.00002 , 67.3194 , 162.085 , 87.5564 , 153.49 , 152.016 , 323.783 , 447.054
1000501 , 0 , 64.0866 , 0.0642233 , 1.13809 , 26.0398 , -2.00434 , 54.1916 , -1.27184 , -1.39489 , 2.00002 , 68.0347 , -1.8362 , 2.46932 , 0 , 19.0214 , -1.47008 , 1.81885 , 0 , 46.9704 , -0.000996238 , -0.992288 , 2.00002 , 28.9301 , 177.263 , 80.8667 , 170.861 , 72.7785 , 249.072 , 377.129
1000502 , 1 , 83.1957 , 0.400179 , -1.18608 , 37.2925 , -0.284207 , 72.4817 , 0.290112 , 2.24633 , 2.00002 , 160.659 , 0.240761 , -2.86236 , 0 , 78.8712 , -0.71726 , 0.96089 , 1.00001 , 20.1064 , 1.69084 , 0.322929 , 0 , 60.5901 , 153.362 , 80.607 , 194.071 , 123.64 , 338.202 , 419.892
1000503 , 0 , 18.4872 , -0.933738 , 0.944769 , 98.9279 , -0.125267 , 265.421 , -0.0361434 , 0.432428 , 2.00002 , 37.1064 , 0.37002 , 2.55207 , 0 , 352.417 , 0.758862 , -2.77133 , 1.99994 , 22.789 , 0.743122 , -1.9982 , 0 , 50.2018 , 134.143 , 81.7179 , 168.126 , 547.041 , 770.574 , 834.725
1000504 , 1 , 25.1931 , -1.8867 , 1.15278 , 118.711 , -2.25277 , 87.7934 , -0.317835 , 0.024312 , 1.00001 , 172.496 , 0.67172 , 1.39452 , 0 , 67.4419 , -0.51626 , -1.49734 , 2.00002 , 95.7771 , -1.60237 , -2.2564 , 0 , 64.5777 , 163.05 , 110.245 , 274.638 , 106.815 , 362.062 , 488.123
1000505 , 0 , 22.5749 , -0.893247 , -0.916691 , 31.414 , 1.00365 , 43.1474 , 0.0863573 , -2.46186 , 2.00002 , 80.1459 , 1.19447 , 1.67518 , 0 , 21.4229 , 0.0139799 , 1.8261 , 0 , 92.0575 , -0.588545 , -1.52096 , 2.00002 , 51.2032 , 144.202 , 78.7242 , 223.094 , 72.5968 , 302.757 , 595.361
1000506 , 1 , 48.3694 , 0.230023 , -0.0903024 , 48.4807 , 2.5009 , 66.7987 , 0.257122 , -2.45055 , 2.00002 , 40.4407 , 1.13349 , 2.51591 , 0 , 92.7238 , -0.429043 , -1.24256 , 0.999969 , 61.3084 , 0.419108 , 1.30327 , 0 , 90.5761 , 192.993 , 95.9434 , 182.623 , 102.538 , 292.17 , 410.885
1000507 , 1 , 28.5713 , 0.650483 , -1.29788 , 39.5521 , 2.91342 , 33.963 , -0.0604681 , 0.378351 , 2 , 97.4138 , 1.03605 , 1.8681 , 0 , 66.6236 , -1.27357 , -0.799098 , 0 , 64.6396 , -0.55153 , -1.55351 , 0 , 68.6321 , 142.068 , 84.6001 , 131.291 , 29.1855 , 196.52 , 296.351
